Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE
1946.1,14.75,0.696667,0.946667,20.8,1946.791667,2.235,216.0733173,10.20550168,11850.22613,13.86776129,760.5571538,11.38760296
1946.11,14.69,0.703333,1.00333,21.3,1946.875,2.24,210.1428638,10.06129414,11570.96214,14.35280052,790.299077,11.11004366
1946.12,15.13,0.71,1.06,21.5,1946.958333,2.245,214.4237674,10.06218605,11852.84944,15.0224186,830.404521,11.37277943
1947.01,15.21,0.713333,1.13,21.5,1947.041667,2.25,215.5575349,10.10942163,11962.09026,16.01446512,888.7023008,11.46929633
1947.02,15.8,0.716667,1.2,21.5,1947.125,2.265833333,223.9190698,10.15667139,12473.07226,17.00651163,947.3219438,11.94956531
1947.03,15.16,0.72,1.27,21.9,1947.208333,2.281666667,210.9247489,10.01753425,11795.74428,17.66981735,988.1659126,11.2879031
1947.04,14.6,0.733333,1.32667,21.9,1947.291667,2.2975,203.1333333,10.2030395,11407.5671,18.45828078,1036.580619,10.90082513
1947.05,14.34,0.746667,1.38333,21.9,1947.375,2.313333333,199.5158904,10.38855867,11253.03539,19.24660507,1085.541244,10.73367427
1947.06,14.84,0.76,1.44,22,1947.458333,2.329166667,205.534,10.526,11641.94069,19.944,1129.676186,11.08271586
1947.07,15.77,0.77,1.47667,22.2,1947.541667,2.345,216.4468018,10.56842342,12309.95314,20.26762833,1152.678409,11.69644655
1947.08,15.46,0.78,1.51333,22.5,1947.625,2.360833333,209.3627556,10.56293333,11957.12506,20.49385116,1170.444765,11.33747236
1947.09,15.06,0.79,1.55,23,1947.708333,2.376666667,199.5122609,10.46578261,11444.35379,20.53413043,1177.871738,10.82746302
1947.1,15.45,0.806667,1.57,23,1947.791667,2.3925,204.678913,10.68658413,11791.80486,20.79908696,1198.261076,11.13266204
1947.11,15.27,0.823333,1.59,23.1,1947.875,2.408333333,201.4185714,10.86015433,11656.11146,20.97285714,1213.701194,10.97540732
1947.12,15.03,0.84,1.61,23.4,1947.958333,2.424166667,195.7111538,10.93794872,11378.57102,20.96440171,1218.862232,10.68091253
1948.01,14.83,0.843333,1.64333,23.7,1948.041667,2.44,190.6624895,10.84234452,11137.57443,21.12753802,1234.167915,10.41934266
1948.02,14.1,0.846667,1.67667,23.5,1948.125,2.429166667,182.82,10.97784829,10732.89375,21.73963187,1276.278082,9.999761169
1948.03,14.3,0.85,1.71,23.4,1948.208333,2.418333333,186.2055556,11.06816239,10985.79966,22.26653846,1313.686533,10.18668061
1948.04,15.4,0.85,1.76,23.8,1948.291667,2.4075,197.1588235,10.88214286,11685.52544,22.53243697,1335.488622,10.77948448
1948.05,16.15,0.85,1.81,23.9,1948.375,2.396666667,205.8956067,10.83661088,12256.87459,23.07560669,1373.680681,11.2410327
1948.06,16.82,0.85,1.86,24.1,1948.458333,2.385833333,212.6578423,10.7466805,12712.73959,23.51626556,1405.808302,11.58389576
1948.07,16.42,0.856667,1.93,24.4,1948.541667,2.375,205.0481148,10.69780471,12311.12127,24.10127049,1447.044096,11.13462174
1948.08,15.94,0.863333,2,24.5,1948.625,2.364166667,198.241551,10.73704347,11956.17526,24.87346939,1500.14746,10.72355666
1948.09,15.76,0.87,2.07,24.5,1948.708333,2.353333333,196.0029388,10.81995918,11875.54233,25.74404082,1559.795217,10.55301369
1948.1,16.19,0.89,2.14333,24.4,1948.791667,2.3425,202.1759426,11.11405738,12305.67137,26.76527258,1629.099112,10.82540981
1948.11,15.29,0.91,2.21667,24.2,1948.875,2.331666667,192.515,11.45772727,11775.76263,27.90989045,1707.19292,10.24809621
1948.12,15.19,0.93,2.29,24.1,1948.958333,2.320833333,192.0495021,11.75813278,11807.22419,28.95282158,1780.022607,10.15965294
1949.01,15.36,0.946667,2.32,24,1949.041667,2.31,195.008,12.01872645,12050.68901,29.45433333,1820.156153,10.24828576
1949.02,14.77,0.963333,2.35,23.8,1949.125,2.310833333,189.0932353,12.33309097,11748.69216,30.08592437,1869.290898,9.872517141
1949.03,14.91,0.98,2.38,23.8,1949.208333,2.311666667,190.8855882,12.54647059,11925.01534,30.47,1903.523576,9.901332491
1949.04,14.89,0.993333,2.38667,23.9,1949.291667,2.3125,189.8319247,12.6639567,11925.11943,30.42754598,1911.438871,9.783639868
1949.05,14.78,1.00667,2.39333,23.8,1949.375,2.313333333,189.2212605,12.88791382,11954.22544,30.64065761,1935.751446,9.692295086
1949.06,13.97,1.02,2.4,23.9,1949.458333,2.314166667,178.102887,13.00393305,11320.27334,30.59748954,1944.785686,9.067718943
1949.07,14.76,1.02667,2.39667,23.7,1949.541667,2.315,189.7625316,13.19942401,12131.27716,30.81288392,1969.828458,9.605038093
1949.08,15.29,1.03333,2.39333,23.8,1949.625,2.315833333,195.7505462,13.22922903,12584.56063,30.64065761,1969.849999,9.851348638
1949.09,15.49,1.04,2.39,23.9,1949.708333,2.316666667,197.4812971,13.25891213,12766.86172,30.47,1969.838574,9.884048362
1949.1,15.89,1.07333,2.36667,23.7,1949.791667,2.3175,204.2904219,13.79931017,13281.40317,30.42718772,1978.143388,10.16985084
1949.11,16.11,1.10667,2.34333,23.8,1949.875,2.318333333,206.2486134,14.16816592,13485.46865,30.00053155,1961.570656,10.21586101
1949.12,16.54,1.14,2.32,23.6,1949.958333,2.319166667,213.5482203,14.71855932,14042.94719,29.95355932,1969.748337,10.5293309
1950.01,16.88,1.15,2.33667,23.5,1950.041667,2.32,218.8653617,14.91085106,14474.31437,30.29716379,2003.654986,10.7457333
1950.02,17.21,1.16,2.35333,23.5,1950.125,2.340833333,223.1441277,15.04051064,14840.17382,30.51317664,2029.275204,10.91156407
1950.03,17.35,1.17,2.37,23.6,1950.208333,2.361666667,224.0061441,15.10588983,14981.22007,30.59911017,2046.426027,10.91094652
1950.04,17.84,1.18,2.42667,23.6,1950.291667,2.3825,230.3325424,15.235,15489.22878,31.3307775,2106.908453,11.1780216
1950.05,18.44,1.19,2.48333,23.7,1950.375,2.403333333,237.0745992,15.2992827,16028.34974,31.92703169,2158.551071,11.4615431
1950.06,18.74,1.2,2.54,23.8,1950.458333,2.424166667,239.9192437,15.36302521,16307.22941,32.51840336,2210.264818,11.55412614
1950.07,17.38,1.24333,2.6,24.1,1950.541667,2.445,219.7380083,15.71961207,15024.55576,32.87219917,2247.632047,10.53974566
1950.08,18.43,1.28667,2.66,24.3,1950.625,2.465833333,231.0955144,16.13367691,15893.05182,33.35399177,2293.84253,11.04061167
1950.09,19.08,1.33,2.72,24.4,1950.708333,2.486666667,238.2654098,16.60864754,16481.32962,33.96655738,2349.539652,11.3373911
1950.1,19.87,1.37667,2.76,24.6,1950.791667,2.5075,246.113374,17.05168085,17122.48192,34.18585366,2378.361857,11.66244404
1950.11,19.83,1.42333,2.8,24.7,1950.875,2.528333333,244.6235223,17.55824498,17120.62682,34.54089069,2417.43596,11.54217339
1950.12,19.75,1.47,2.84,25,1950.958333,2.549166667,240.713,17.91636,16951.4322,34.61392,2437.573036,11.30666579
1951.01,21.21,1.48667,2.83667,25.4,1951.041667,2.57,254.4364961,17.83418697,18022.52446,34.02887201,2410.370319,11.89575984
1951.02,22,1.50333,2.83333,25.7,1951.125,2.579166667,260.8326848,17.82352728,18580.79427,33.59204868,2392.978265,12.14150737
1951.03,21.63,1.52,2.83,25.8,1951.208333,2.588333333,255.4519767,17.95131783,18304.05741,33.42251938,2394.844312,11.84162649
1951.04,21.92,1.53333,2.79333,25.8,1951.291667,2.5975,258.8768992,18.10874616,18657.59525,32.98944384,2377.592177,11.9510972
1951.05,21.93,1.54667,2.75667,25.9,1951.375,2.606666667,257.9950193,18.19576637,18703.31973,32.43078568,2351.066137,11.86387541
1951.06,21.55,1.56,2.72,25.9,1951.458333,2.615833333,253.5245174,18.35258687,18490.10359,31.99938224,2333.785696,11.61566486
1951.07,21.93,1.54667,2.65,25.9,1951.541667,2.625,257.9950193,18.19576637,18926.7353,31.17586873,2287.088397,11.77819009
1951.08,22.89,1.53333,2.58,25.9,1951.625,2.634166667,269.2889189,18.03882822,19865.54409,30.35235521,2239.104577,12.25698908
1951.09,23.48,1.52,2.51,26.1,1951.708333,2.643333333,274.1132567,17.74498084,20330.52511,29.30256705,2173.322744,12.44495316
1951.1,23.36,1.48333,2.48667,26.2,1951.791667,2.6525,271.6714504,17.25078821,20256.04225,28.91940263,2156.253964,12.3094579
1951.11,22.71,1.44667,2.46333,26.4,1951.875,2.661666667,262.11125,16.69698292,19646.97105,28.43093375,2131.086446,11.85203062
1951.12,23.41,1.41,2.44,26.5,1951.958333,2.670833333,269.1708302,16.21233962,20277.40176,28.05539623,2113.492537,12.14707257
1952.01,24.19,1.41333,2.42667,26.5,1952.041667,2.68,278.1393585,16.25062834,21055.04358,27.90212638,2112.180348,12.52705975
1952.02,23.75,1.41667,2.41333,26.3,1952.125,2.6925,275.1568441,16.412903,20932.80592,27.95975859,2127.063938,12.36411935
1952.03,23.81,1.42,2.4,26.3,1952.208333,2.705,275.8519772,16.45148289,21089.98559,27.80532319,2125.828031,12.36233909
1952.04,23.74,1.43,2.38,26.4,1952.291667,2.7175,273.9991667,16.50458333,21053.48427,27.46916667,2110.669442,12.24272868
1952.05,23.73,1.44,2.36,26.4,1952.375,2.73,273.88375,16.62,21151.03621,27.23833333,2103.516455,12.20047876
1952.06,24.38,1.45,2.34,26.5,1952.458333,2.7425,280.324,16.67226415,21755.68788,26.90558491,2088.117705,12.44788158
1952.07,25.08,1.45,2.34667,26.7,1952.541667,2.755,286.2125843,16.54737828,22319.71439,26.78016288,2088.397296,12.66911289
1952.08,25.18,1.45,2.35333,26.7,1952.625,2.7675,287.3537828,16.54737828,22516.24298,26.8561667,2104.374507,12.67837824
1952.09,24.78,1.45,2.36,26.7,1952.708333,2.78,282.7889888,16.54737828,22266.60897,26.93228464,2120.629425,12.43467802
1952.1,24.26,1.43667,2.37333,26.7,1952.791667,2.7925,276.8547566,16.39525652,21906.9309,27.0844064,2143.131752,12.13118356
1952.11,25.03,1.42333,2.38667,26.7,1952.875,2.805,285.641985,16.24302064,22709.352,27.23664228,2165.390697,12.47346977
1952.12,26.04,1.41,2.4,26.7,1952.958333,2.8175,297.1680899,16.09089888,23732.31622,27.38876404,2187.310251,12.93396431
1953.01,26.18,1.41,2.41,26.6,1953.041667,2.83,299.8889474,16.15139098,24057.09788,27.6062782,2214.576237,13.01077345
1953.02,25.86,1.41,2.42,26.5,1953.125,2.800833333,297.3412075,16.21233962,23961.09765,27.82543396,2242.299162,12.85934688
1953.03,25.99,1.41,2.43,26.6,1953.208333,2.771666667,297.7125188,16.15139098,24099.48226,27.83537594,2253.241319,12.83481934
1953.04,24.71,1.41333,2.45667,26.6,1953.291667,2.83,283.0502632,16.18953575,23021.80005,28.14087778,2288.829038,12.16390145
1953.05,24.84,1.41667,2.48333,26.7,1953.375,3.05,283.4737079,16.16701682,23165.81904,28.33972476,2315.957061,12.14197079
1953.06,23.95,1.42,2.51,26.8,1953.458333,3.11,272.2972015,16.14455224,22362.40728,28.53720149,2343.617632,11.62440789
1953.07,24.29,1.42,2.52333,26.8,1953.541667,2.93,276.1627985,16.14455224,22790.35871,28.68875563,2367.542027,11.75020165
1953.08,24.39,1.42,2.53667,26.9,1953.625,2.95,276.2688848,16.08453532,22909.72829,28.73321,2382.715066,11.7150762
1953.09,23.27,1.42,2.55,26.9,1953.708333,2.87,263.5824907,16.08453532,21968.85453,28.88420074,2407.416375,11.13934936
1953.1,23.97,1.43,2.53667,27,1953.791667,2.66,270.5058889,16.13781481,22657.98693,28.6267907,2397.823768,11.39193477
1953.11,24.5,1.44,2.52333,26.9,1953.875,2.68,277.5148699,16.31107807,23358.9233,28.58210599,2405.807018,11.64407027
1953.12,24.83,1.45,2.51,26.9,1953.958333,2.59,281.2528253,16.42434944,23788.75927,28.43111524,2404.743688,11.75444918
1954.01,25.46,1.45667,2.52333,26.9,1954.041667,2.48,288.3889219,16.49990145,24508.6391,28.58210599,2429.041017,12.00265055
1954.02,26.02,1.46333,2.53667,26.9,1954.125,2.47,294.732119,16.57534019,25165.10113,28.73321,2453.32656,12.21505249
1954.03,26.57,1.47,2.55,26.9,1954.208333,2.37,300.9620446,16.65089219,25815.50584,28.88420074,2477.589006,12.4201053
1954.04,27.63,1.46333,2.57333,26.8,1954.291667,2.29,314.1366045,16.63718847,27064.49849,29.25722578,2520.661813,12.90786818
1954.05,28.73,1.45667,2.59667,26.9,1954.375,2.37,325.4286617,16.49990145,28155.83049,29.41283825,2544.775508,13.31204224
1954.06,28.96,1.45,2.62,26.9,1954.458333,2.38,328.0339033,16.42434944,28499.65241,29.67710037,2578.352532,13.3578859
1954.07,30.13,1.45667,2.62333,26.9,1954.541667,2.3,341.2866543,16.49990145,29770.51368,29.71481974,2592.030589,13.83300956
1954.08,30.73,1.46333,2.62667,26.9,1954.625,2.36,348.0829368,16.57534019,30483.84421,29.75265238,2605.629647,14.04211235
1954.09,31.45,1.47,2.63,26.8,1954.708333,2.38,357.5677239,16.71302239,31436.45971,29.90152985,2628.867696,14.35647414
1954.1,32.18,1.49333,2.67667,26.8,1954.791667,2.43,365.8673881,16.97827056,32290.53601,30.43213989,2685.864171,14.61923194
1954.11,33.44,1.51667,2.72333,26.8,1954.875,2.48,380.1928358,17.24363243,33681.68732,30.96263623,2743.012845,15.1173117
1954.12,34.97,1.54,2.77,26.7,1954.958333,2.51,399.0771161,17.57445693,35484.41077,31.6111985,2810.746864,15.789062
1955.01,35.6,1.54667,2.83333,26.7,1955.041667,2.61,406.2666667,17.65057487,36254.46324,32.33391951,2885.417369,15.99078106
1955.02,36.79,1.55333,2.89667,26.7,1955.125,2.65,419.8469288,17.72657869,37598.1638,33.05675464,2960.300982,16.43772822
1955.03,36.5,1.56,2.96,26.7,1955.208333,2.68,416.5374532,17.80269663,37434.64909,33.77947566,3035.7962,16.21928295
1955.04,37.76,1.56333,3.04667,26.7,1955.291667,2.75,430.9165543,17.84069854,38860.52718,34.7685524,3135.466164,16.68526663
1955.05,37.6,1.56667,3.13333,26.7,1955.375,2.76,429.0906367,17.87881457,38830.22485,35.75751502,3235.848629,16.51805783
1955.06,39.78,1.57,3.22,26.7,1955.458333,2.78,453.968764,17.91681648,41216.66576,36.74659176,3336.291195,17.37009196
1955.07,42.69,1.58667,3.29333,26.8,1955.541667,2.9,485.3598134,18.03949063,44203.2039,37.44319593,3410.066467,18.45403191
1955.08,42.43,1.60333,3.36667,26.8,1955.625,2.97,482.4037687,18.22890489,44072.3347,38.27702795,3496.983433,18.22232646
1955.09,44.34,1.62,3.44,26.9,1955.708333,2.97,502.2452788,18.34996283,46024.75619,38.96535316,3570.707291,18.84396065
1955.1,42.11,1.62667,3.5,26.9,1955.791667,2.88,476.9857621,18.42551483,43850.73088,39.64498141,3644.681978,17.77232579
1955.11,44.95,1.63333,3.56,26.9,1955.875,2.89,509.1548327,18.50095357,46949.86732,40.32460967,3718.387712,18.83555929
1955.12,45.37,1.64,3.62,26.8,1955.958333,2.96,515.8298134,18.6458209,47708.6562,41.15723881,3806.597651,18.94236904
1956.01,44.15,1.67,3.64333,26.8,1956.041667,2.9,501.9591418,18.98690299,46572.10989,41.42248698,3843.206458,18.29258539
1956.02,44.43,1.7,3.66667,26.8,1956.125,2.84,505.1425746,19.32798507,47016.90958,41.68784884,3880.159619,18.26611682
1956.03,47.49,1.73,3.69,26.8,1956.208333,2.96,539.9329478,19.66906716,50407.6369,41.95309701,3916.702046,19.3712101
1956.04,48.05,1.75333,3.66,26.9,1956.291667,3.18,544.2689591,19.86021007,50966.95377,41.45732342,3882.186281,19.37059363
1956.05,46.54,1.77667,3.63,27,1956.375,3.07,525.2125185,20.05004996,49338.91451,40.96522222,3848.308115,18.54450659
1956.06,46.27,1.8,3.6,27.2,1956.458333,3,518.3260662,20.16397059,48849.847,40.32794118,3800.722913,18.15816385
1956.07,48.78,1.81333,3.55333,27.4,1956.541667,3.11,542.4549635,20.16502376,51282.25629,39.5145858,3735.60434,18.8567976
1956.08,48.49,1.82667,3.50667,27.3,1956.625,3.33,541.2052381,20.38777835,51324.72777,39.13854758,3711.6701,18.67093711
1956.09,46.84,1.84,3.46,27.4,1956.708333,3.38,520.8813139,20.46160584,49559.03098,38.47671533,3660.850709,17.8366408
1956.1,46.24,1.80667,3.44333,27.5,1956.791667,3.34,512.3392,20.0179036,48905.01144,38.1520964,3641.784019,17.41895295
1956.11,45.76,1.77333,3.42667,27.5,1956.875,3.49,507.0208,19.6484964,48553.64152,37.9675036,3635.867718,17.12033974
1956.12,46.44,1.74,3.41,27.6,1956.958333,3.59,512.6908696,19.20934783,49249.91704,37.6459058,3616.326811,17.19752273
1957.01,45.43,1.73667,3.40667,27.6,1957.041667,3.46,501.5406159,19.17258511,48332.28472,37.60914308,3624.304301,16.71778008
1957.02,43.47,1.73333,3.40333,27.7,1957.125,3.34,478.17,19.06663,46233.23083,37.43663,3619.667391,15.84373314
1957.03,44.03,1.73,3.4,27.8,1957.208333,3.41,482.5878058,18.96154676,46813.15825,37.26546763,3614.915695,15.90041711
1957.04,45.05,1.73,3.40667,27.9,1957.291667,3.48,491.9976703,18.89358423,47878.68698,37.20474369,3620.574619,16.12370436
1957.05,46.78,1.73,3.41333,28,1957.375,3.6,509.0666429,18.82610714,49692.42343,37.14434468,3625.836675,16.59811079
1957.06,47.55,1.73,3.42,28.1,1957.458333,3.8,515.6044484,18.75911032,50483.207,37.08448399,3630.968832,16.72991887
1957.07,48.51,1.74,3.43667,28.3,1957.541667,3.93,522.2967138,18.73420495,51291.30821,37.00188512,3633.710579,16.86888238
1957.08,45.84,1.75,3.45333,28.3,1957.625,3.93,493.5493993,18.84187279,48622.41911,37.18125975,3662.941941,15.86894273
1957.09,43.98,1.76,3.47,28.3,1957.708333,3.92,473.5231802,18.94954064,46805.08902,37.36074205,3692.89811,15.15727449
1957.1,41.24,1.77,3.43667,28.3,1957.791667,3.97,444.0221908,19.05720848,44046.05779,37.00188512,3670.508376,14.14945149
1957.11,40.35,1.78,3.40333,28.4,1957.875,3.72,432.9100352,19.09739437,43101.62398,36.51389616,3635.416355,13.73624224
1957.12,40.33,1.79,3.37,28.4,1957.958333,3.21,432.6954577,19.2046831,43239.59903,36.15630282,3613.127913,13.67324606
1958.01,41.12,1.78333,3.29333,28.6,1958.041667,3.09,438.0861538,18.99932346,43936.51367,35.08663115,3518.90658,13.78843155
1958.02,41.26,1.77667,3.21667,28.6,1958.125,3.05,439.5776923,18.92836885,44244.29988,34.26990731,3449.328941,13.78490639
1958.03,42.11,1.77,3.14,28.8,1958.208333,2.98,445.5179514,18.72635417,44999.26799,33.22076389,3355.442923,13.92558992
1958.04,42.34,1.75667,3.07,28.9,1958.291667,2.88,446.4013149,18.52101554,45244.38356,32.36778547,3280.591817,13.91350177
1958.05,43.7,1.74333,3,28.9,1958.375,2.92,460.7401384,18.38036855,46852.91811,31.62975779,3216.447467,14.32382497
1958.06,44.75,1.73,2.93,28.9,1958.458333,2.97,471.8105536,18.23982699,48133.24289,30.8917301,3151.517356,14.63555555
1958.07,45.98,1.73,2.91333,29,1958.541667,3.2,483.1071034,18.17693103,49440.22749,30.61005693,3132.572814,14.9574571
1958.08,47.7,1.73,2.89667,28.9,1958.625,3.54,502.9131488,18.23982699,51622.69141,30.54032349,3134.882632,15.54456689
1958.09,48.96,1.73,2.88,28.9,1958.708333,3.76,516.1976471,18.23982699,53142.33213,30.36456747,3126.019537,15.93192318
1958.1,50.95,1.73667,2.88333,28.9,1958.791667,3.8,537.1787197,18.31015048,55459.40999,30.39967651,3138.523663,16.55980331
1958.11,52.5,1.74333,2.88667,29,1958.875,3.74,551.612069,18.31698797,57107.12818,30.32994307,3139.989213,16.98888358
1958.12,53.49,1.75,2.89,28.9,1958.958333,3.86,563.9585813,18.45069204,58544.514,30.47,3163.089278,17.35835737
1959.01,55.62,1.75667,2.96333,29,1959.041667,4.02,584.3935862,18.45714997,60825.54056,31.13540176,3240.671505,17.98033934
1959.02,54.77,1.76333,3.03667,28.9,1959.125,3.96,577.4539446,18.5912336,60264.49351,32.01637886,3341.306911,17.75916926
1959.03,56.16,1.77,3.11,28.9,1959.208333,3.99,592.1090657,18.66155709,61956.23459,32.78951557,3430.98094,18.20087185
1959.04,57.1,1.77667,3.20667,29,1959.291667,4.12,599.9437931,18.6672879,62938.80657,33.69214997,3534.570628,18.43075305
1959.05,57.96,1.78333,3.30333,29,1959.375,4.31,608.9797241,18.73726383,64050.55372,34.70774659,3650.45058,18.69272144
1959.06,57.46,1.79,3.4,29.1,1959.458333,4.34,601.6516151,18.74271478,63444.08142,35.60068729,3754.087658,18.4485914
1959.07,59.74,1.79667,3.41,29.2,1959.541667,4.4,623.3828082,18.74812839,65900.38176,35.58311644,3761.638798,19.09053398
1959.08,59.4,1.80333,3.42,29.2,1959.625,4.43,619.8349315,18.81762503,65691.09509,35.68746575,3782.214566,18.95880364
1959.09,57.05,1.81,3.43,29.3,1959.708333,4.68,593.281058,18.82276451,63043.1121,35.6696587,3790.322077,18.12329056
1959.1,57,1.81667,3.41667,29.4,1959.791667,4.53,590.744898,18.82786901,62940.33877,35.41018194,3772.743285,18.02196244
1959.11,57.23,1.82333,3.40333,29.4,1959.875,4.53,593.1286054,18.89689289,63362.08781,35.2719269,3767.990465,18.07178913
1959.12,59.06,1.83,3.39,29.4,1959.958333,4.69,612.0946259,18.96602041,65557.00899,35.13377551,3762.923476,18.62472898
1960.01,58.03,1.86667,3.39,29.3,1960.041667,4.72,603.4723891,19.41209382,64806.8012,35.25368601,3785.887577,18.33828499
1960.02,55.78,1.90333,3.39,29.4,1960.125,4.49,578.1008844,19.72600854,62258.69053,35.13377551,3783.73899,17.54527511
1960.03,55.02,1.94,3.39,29.4,1960.208333,4.25,570.2242857,20.10605442,61590.86246,35.13377551,3794.856847,17.28602072
1960.04,55.73,1.94333,3.34667,29.5,1960.291667,4.28,575.6247797,20.07229325,62354.8488,34.56713047,3744.502096,17.42976695
1960.05,55.22,1.94667,3.30333,29.5,1960.375,4.35,570.3570847,20.10679149,61965.72959,34.11947969,3706.868047,17.25617058
1960.06,57.26,1.95,3.26,29.6,1960.458333,4.15,589.4297973,20.07314189,64219.59562,33.55817568,3656.232653,17.82336382
1960.07,55.84,1.95,3.26333,29.6,1960.541667,3.9,574.8124324,20.07314189,62809.25434,33.59245443,3670.618266,17.37680647
1960.08,56.51,1.95,3.26667,29.6,1960.625,3.8,581.7093581,20.07314189,63745.65664,33.62683611,3684.941146,17.58211304
1960.09,54.81,1.95,3.27,29.6,1960.708333,3.8,564.2096959,20.07314189,62011.29198,33.66111486,3699.63373,17.05201547
1960.1,53.73,1.95,3.27,29.8,1960.791667,3.89,549.3802349,19.93842282,60564.02849,33.43520134,3685.917982,16.60510454
1960.11,55.47,1.95,3.27,29.8,1960.875,3.93,567.171443,19.93842282,62708.51135,33.43520134,3696.715921,17.14608845
1960.12,56.8,1.95,3.27,29.8,1960.958333,3.84,580.7704698,19.93842282,64395.77389,33.43520134,3707.291912,17.56209083
1961.01,59.72,1.94667,3.21,29.8,1961.041667,3.84,610.6269799,19.90437413,67890.17712,32.82171141,3649.15386,18.47041699
1961.02,62.17,1.94333,3.15,29.8,1961.125,3.78,635.6778188,19.87022319,70859.45629,32.20822148,3590.27324,19.2340145
1961.03,64.12,1.94,3.09,29.8,1961.208333,3.74,655.6162416,19.8361745,73266.26909,31.59473154,3530.766867,19.84422527
1961.04,65.83,1.94,3.07,29.8,1961.291667,3.78,673.1007047,19.8361745,75404.9159,31.3902349,3516.528814,20.38284298
1961.05,66.5,1.94,3.05,29.8,1961.375,3.71,679.9513423,19.8361745,76357.54776,31.18573826,3502.113093,20.59860684
1961.06,65.62,1.94,3.03,29.8,1961.458333,3.88,670.9534899,19.8361745,75532.73314,30.98124161,3487.719924,20.33241455
1961.07,65.44,1.94667,3.03667,30,1961.541667,3.92,664.6522667,19.7716783,75008.85499,30.84244497,3480.702012,20.14664374
1961.08,67.79,1.95333,3.04333,29.9,1961.625,4.04,690.8231773,19.90567395,78149.55772,31.01346659,3508.406749,20.94168848
1961.09,67.26,1.96,3.05,30,1961.708333,3.98,683.1374,19.90706667,77467.76813,30.97783333,3512.885709,20.70524304
1961.1,68,1.98,3.09667,30,1961.791667,3.92,690.6533333,20.1102,78510.11618,31.45184497,3575.292963,20.92419014
1961.11,71.08,2,3.14333,30,1961.875,3.94,721.9358667,20.31333333,82258.58938,31.92575503,3637.674335,21.85795772
1961.12,71.74,2.02,3.19,30,1961.958333,4.06,728.6392667,20.51646667,83217.1928,32.39976667,3700.346321,22.0414802
1962.01,69.07,2.02667,3.25,30,1962.041667,4.08,701.5209667,20.58421163,80315.94632,33.00916667,3779.163538,21.1979314
1962.02,70.22,2.03333,3.31,30.1,1962.125,4.04,710.8316944,20.58324422,81578.29415,33.50687708,3845.402359,21.45168775
1962.03,70.29,2.04,3.37,30.1,1962.208333,3.93,711.540299,20.65076412,81857.11486,34.11425249,3924.576427,21.44315857
1962.04,68.05,2.04667,3.40333,30.2,1962.291667,3.84,686.5839404,20.64968043,79184.04737,34.33757123,3960.16817,20.65833645
1962.05,62.99,2.05333,3.43667,30.2,1962.375,3.87,635.5315563,20.71687586,73495.25926,34.67395195,4009.826205,19.0893675
1962.06,55.63,2.06,3.47,30.2,1962.458333,3.91,561.273543,20.78417219,65108.07999,35.01023179,4061.208657,16.82757124
1962.07,56.97,2.06667,3.49,30.3,1962.541667,4.01,572.8963366,20.78265178,66657.23132,35.09580858,4083.442817,17.14132566
1962.08,58.52,2.07333,3.51,30.3,1962.625,3.98,588.4833003,20.84962545,68672.95149,35.29693069,4118.968895,17.57126263
1962.09,58,2.08,3.53,30.4,1962.708333,3.98,581.3355263,20.84789474,68041.58008,35.38128289,4141.151339,17.32146115
1962.1,56.17,2.09667,3.57667,30.4,1962.791667,3.93,562.9933882,21.01497859,66099.72324,35.84905753,4208.953127,16.73982097
1962.11,60.04,2.11333,3.62333,30.4,1962.875,3.92,601.7825,21.1819622,70861.10487,36.31673194,4276.36854,17.85438649
1962.12,62.64,2.13,3.67,30.4,1962.958333,3.86,627.8423684,21.34904605,74139.19812,36.78450658,4343.723773,18.58583612
1963.01,65.06,2.13667,3.68333,30.4,1963.041667,3.83,652.0980921,21.41589964,77214.19455,36.91811352,4371.431897,19.25923169
1963.02,65.92,2.14333,3.69667,30.4,1963.125,3.92,660.7178947,21.48265299,78446.83364,37.05182069,4399.151343,19.46919131
1963.03,65.67,2.15,3.71,30.5,1963.208333,3.93,656.0540656,21.47885246,78105.61343,37.0635082,4412.544934,19.28806461
1963.04,68.76,2.16667,3.75333,30.5,1963.291667,3.97,686.9236721,21.64538849,81995.49875,37.496382,4475.802288,20.15007724
1963.05,70.14,2.18333,3.79667,30.5,1963.375,3.93,700.7100984,21.81182462,83858.09897,37.9293557,4539.229094,20.50758586
1963.06,70.11,2.2,3.84,30.6,1963.458333,3.99,698.1214706,21.90653595,83766.77633,38.23686275,4587.996307,20.38414999
1963.07,69.07,2.20333,3.88,30.7,1963.541667,4.02,685.5253746,21.86822967,82474.04748,38.50931596,4632.97096,19.96923189
1963.08,70.98,2.20667,3.92,30.7,1963.625,4,704.4822801,21.90137945,84974.28658,38.90631922,4692.860008,20.4726379
1963.09,72.85,2.21,3.96,30.7,1963.708333,4.08,723.0421824,21.93442997,87433.44898,39.30332248,4752.731063,20.96036009
1963.1,73.03,2.23333,3.98,30.8,1963.791667,4.11,722.4753571,22.09401464,87587.54811,39.37357143,4773.359461,20.8913446
1963.11,72.62,2.25667,4,30.8,1963.875,4.12,718.4192857,22.32491393,87321.36236,39.57142857,4809.769339,20.72039934
